year,month,state,rto,vehicle_category,fuel,value,unit,note
2018,July,Jharkhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,77,value in Absolute Number,
2018,July,Jharkhand,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),126,value in Absolute Number,
2018,July,Jharkhand,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),31,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,LIGHT GOODS VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,99,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),32,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,6,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),20,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),24,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),95,value in Absolute Number,
2018,July,Karnataka,All Vahan Running Office,TWO WHEELER(T),ELECTRIC(BOV),5,value in Absolute Number,
2018,July,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,180,value in Absolute Number,
2018,July,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2018,July,Kerala,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,11,value in Absolute Number,
2018,July,Kerala,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),4,value in Absolute Number,
2018,July,Kerala,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),16,value in Absolute Number,
2018,July,Ladakh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,July,Madhya Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,July,Madhya Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),56,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,LIGHT GOODS VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,869,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),19,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,9,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,89,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),15,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),75,value in Absolute Number,
2018,July,Maharashtra,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),169,value in Absolute Number,
2018,July,Manipur,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2018,July,Manipur,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1,value in Absolute Number,
2018,July,Meghalaya,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,4,value in Absolute Number,
2018,July,Nagaland,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,6,value in Absolute Number,
2018,July,Odisha,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),4,value in Absolute Number,
2018,July,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,76,value in Absolute Number,
2018,July,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,July,Odisha,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,3,value in Absolute Number,
2018,July,Odisha,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),32,value in Absolute Number,
2018,July,Odisha,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),53,value in Absolute Number,
2018,July,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,33,value in Absolute Number,
2018,July,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,July,Puducherry,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),8,value in Absolute Number,
2018,July,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,225,value in Absolute Number,
2018,July,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,July,Punjab,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2018,July,Punjab,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1,value in Absolute Number,
2018,July,Punjab,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),28,value in Absolute Number,
2018,July,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,344,value in Absolute Number,
2018,July,Rajasthan,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,6,value in Absolute Number,
2018,July,Rajasthan,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),154,value in Absolute Number,
2018,July,Rajasthan,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),91,value in Absolute Number,
2018,July,Sikkim,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2018,July,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,320,value in Absolute Number,
2018,July,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),8,value in Absolute Number,
2018,July,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,4,value in Absolute Number,
2018,July,Tamil Nadu,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,3,value in Absolute Number,
2018,July,Tamil Nadu,All Vahan Running Office,MEDIUM GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,July,Tamil Nadu,All Vahan Running Office,THREE WHEELER(T),PETROL/HYBRID,1,value in Absolute Number,
2018,July,Tamil Nadu,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),68,value in Absolute Number,
2018,July,Uttar Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2018,July,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,655,value in Absolute Number,
2018,July,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,3,value in Absolute Number,
2018,July,Uttar Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,15,value in Absolute Number,
2018,July,Uttar Pradesh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),4985,value in Absolute Number,
2018,July,Uttar Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),213,value in Absolute Number,
2018,July,Uttarakhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,64,value in Absolute Number,
2018,July,Uttarakhand,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,5,value in Absolute Number,
2018,July,Uttarakhand,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),556,value in Absolute Number,
2018,July,Uttarakhand,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),9,value in Absolute Number,
2018,July,West Bengal,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,102,value in Absolute Number,
2018,July,West Bengal,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,7,value in Absolute Number,
2018,July,West Bengal,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),483,value in Absolute Number,
2018,May,Andhra Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),45,value in Absolute Number,
2018,May,Arunachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2018,May,Assam,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,31,value in Absolute Number,
2018,May,Assam,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),460,value in Absolute Number,
2018,May,Assam,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),6,value in Absolute Number,
2018,May,Bihar,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Bihar,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,72,value in Absolute Number,
2018,May,Bihar,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Bihar,All Vahan Running Office,MEDIUM GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Bihar,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),536,value in Absolute Number,
2018,May,Bihar,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),35,value in Absolute Number,
2018,May,Chandigarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,27,value in Absolute Number,
2018,May,Chandigarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Chandigarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,May,Chandigarh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),15,value in Absolute Number,
2018,May,Chandigarh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),4,value in Absolute Number,
2018,May,Chhattisgarh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),80,value in Absolute Number,
2018,May,Chhattisgarh,All Vahan Running Office,OTHER THAN MENTIONED ABOVE,ELECTRIC(BOV),9,value in Absolute Number,
2018,May,Chhattisgarh,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),2,value in Absolute Number,
2018,May,Chhattisgarh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),22,value in Absolute Number,
2018,May,Chhattisgarh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),7,value in Absolute Number,
2018,May,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,12,value in Absolute Number,
2018,May,Delhi,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,223,value in Absolute Number,
2018,May,Delhi,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),14,value in Absolute Number,
2018,May,Delhi,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,10,value in Absolute Number,
2018,May,Delhi,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),35,value in Absolute Number,
2018,May,Delhi,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1337,value in Absolute Number,
2018,May,Delhi,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),28,value in Absolute Number,
2018,May,Goa,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,26,value in Absolute Number,
2018,May,Goa,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Goa,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Gujarat,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,842,value in Absolute Number,
2018,May,Gujarat,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,May,Gujarat,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,7,value in Absolute Number,
2018,May,Gujarat,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Gujarat,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),14,value in Absolute Number,
2018,May,Gujarat,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),13,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),2,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,309,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,10,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,19,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),267,value in Absolute Number,
2018,May,Haryana,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),65,value in Absolute Number,
2018,May,Himachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,40,value in Absolute Number,
2018,May,Himachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,3,value in Absolute Number,
2018,May,Jammu and Kashmir,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,42,value in Absolute Number,
2018,May,Jammu and Kashmir,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Jammu and Kashmir,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),10,value in Absolute Number,
2018,May,Jharkhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,98,value in Absolute Number,
2018,May,Jharkhand,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,3,value in Absolute Number,
2018,May,Jharkhand,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),109,value in Absolute Number,
2018,May,Jharkhand,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),27,value in Absolute Number,
2018,May,Karnataka,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,78,value in Absolute Number,
2018,May,Karnataka,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),63,value in Absolute Number,
2018,May,Karnataka,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,3,value in Absolute Number,
2018,May,Karnataka,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),30,value in Absolute Number,
2018,May,Karnataka,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),28,value in Absolute Number,
2018,May,Karnataka,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),65,value in Absolute Number,
2018,May,Karnataka,All Vahan Running Office,TWO WHEELER(T),ELECTRIC(BOV),34,value in Absolute Number,
2018,May,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,204,value in Absolute Number,
2018,May,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),5,value in Absolute Number,
2018,May,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,2,value in Absolute Number,
2018,May,Kerala,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,10,value in Absolute Number,
2018,May,Kerala,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),2,value in Absolute Number,
2018,May,Kerala,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),3,value in Absolute Number,
2018,May,Ladakh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,3,value in Absolute Number,
2018,May,Madhya Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),2,value in Absolute Number,
2018,May,Madhya Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),21,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1064,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),4,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,15,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,72,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,2,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),116,value in Absolute Number,
2018,May,Maharashtra,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),92,value in Absolute Number,
2018,May,Manipur,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Manipur,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),2,value in Absolute Number,
2018,May,Mizoram,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Odisha,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),2,value in Absolute Number,
2018,May,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,100,value in Absolute Number,
2018,May,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,May,Odisha,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2018,May,Odisha,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),28,value in Absolute Number,
2018,May,Odisha,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),65,value in Absolute Number,
2018,May,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,26,value in Absolute Number,
2018,May,Punjab,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,235,value in Absolute Number,
2018,May,Punjab,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Punjab,All Vahan Running Office,OTHER THAN MENTIONED ABOVE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Punjab,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),4,value in Absolute Number,
2018,May,Punjab,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),4,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,383,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),4,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,2,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,9,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),7,value in Absolute Number,
2018,May,Rajasthan,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),41,value in Absolute Number,
2018,May,Tamil Nadu,All Vahan Running Office,HEAVY GOODS VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,20,value in Absolute Number,
2018,May,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2018,May,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2018,May,Tamil Nadu,All Vahan Running Office,THREE WHEELER(T),PETROL/HYBRID,1,value in Absolute Number,
2018,May,Tamil Nadu,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),38,value in Absolute Number,
2018,May,Tripura,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2018,May,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,708,value in Absolute Number,
2018,May,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),2,value in Absolute Number,
2018,May,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,3,value in Absolute Number,
2018,May,Uttar Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,12,value in Absolute Number,
2018,May,Uttar Pradesh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),3614,value in Absolute Number,
2018,May,Uttar Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),77,value in Absolute Number,
2018,May,Uttarakhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,75,value in Absolute Number,
